time,tank1_depth,pipe1_depth,pipe2_depth,pipe3_depth,pipe4_depth,tank2_inflow,tank2_depth,pump1_flow,pump2_flow
990.0,2.9999999999999996,0.10911019536754865,0.13749070910093775,0.16324387160828538,0.16397480746148085,0.080334224124584,0.0,0.16708178138890592,0.080334224124584
1020.0,2.9999999999999996,0.13067433366282266,0.13382526492079655,0.1599088212936364,0.16424185966424573,0.08079324983746299,0.0,0.16708178138890592,0.08079324983746299
1050.0,2.9999999999999996,0.14970402710598282,0.13322819361964325,0.15667217138433584,0.16380114018579653,0.08056034869328059,0.0,0.16708178138890592,0.08056034869328059
1080.0,2.9999999999999996,0.16648397578777718,0.1348321055205282,0.15381530783381947,0.16281737543090843,0.07977818171700868,0.0,0.16708178138890592,0.07977818171700868
1110.0,2.9999999999999996,0.18082603178515194,0.13828227417565453,0.1515176419092002,0.16145035362119442,0.07859944144825552,0.0,0.16708178138890592,0.07859944144825552
1140.0,2.9999999999999996,0.19310631548498947,0.14338882390419003,0.1499737268718995,0.15982242397149232,0.07716251028244449,0.0,0.16708178138890592,0.07716251028244449
1170.0,2.9999999999999996,0.20351696668943,0.14973322705393832,0.14923995053451375,0.15810446988626023,0.07562505955811956,0.0,0.16708178138890592,0.07562505955811956
1200.0,2.9999999999999996,0.21455238590625764,0.15691147351695003,0.14931141298865877,0.15647573253899197,0.07413737723437339,0.0,0.19688899170714083,0.07413737723437339
1230.0,2.9999999999999996,0.22610575282134376,0.16485647145181578,0.1502242816135979,0.15507048676249605,0.07282618242530156,0.0,0.19688899170714083,0.07282618242530156
1260.0,2.9999999999999996,0.23584868463071787,0.17352148673017284,0.15198364338480078,0.15400496168577285,0.07179879658395917,0.0,0.19688899170714083,0.07179879658395917
1290.0,2.9999999999999996,0.24395858743762014,0.1825943056769883,0.15458921469312129,0.15337485259628345,0.07114341636392407,0.0,0.19688899170714083,0.07114341636392407
1320.0,2.9999999999999996,0.2506055435225498,0.19184135899822358,0.15802618932174672,0.15322763756791613,0.07090991288891403,0.0,0.19688899170714083,0.07090991288891403
1350.0,2.9999999999999996,0.25598701903482873,0.20103381116215002,0.1622298233243173,0.1535996819234307,0.07113332294021048,0.0,0.19688899170714083,0.07113332294021048
1380.0,2.9999999999999996,0.2602793071166388,0.20995918921067247,0.167114442494407,0.1545358801746608,0.07185582880925641,0.0,0.19688899170714083,0.07185582880925641
1410.0,2.9999999999999996,0.2636462715238733,0.2184512881159861,0.17256805993593224,0.15607746061216485,0.07311819514622042,0.0,0.19688899170714083,0.07311819514622042
1440.0,2.9999999999999996,0.2662384945166035,0.22638966799694896,0.17846572176205022,0.15825096622207527,0.07495279193106384,0.0,0.19688899170714083,0.07495279193106384
1470.0,2.9999999999999996,0.26818806532375183,0.23368767588411515,0.18467576436257185,0.16106717183512873,0.07738487060427185,0.0,0.19688899170714083,0.07738487060427185
1500.0,2.9999999999999996,0.269606865331731,0.24029410412590838,0.19107397642175933,0.1645086268711653,0.0804280490973295,0.0,0.19688899170714083,0.0804280490973295
1530.0,2.9999999999999996,0.2705939635495689,0.2461911159309586,0.19754230048519697,0.1684912342825844,0.08405595812755635,0.0,0.19688899170714083,0.08405595812755635
1560.0,2.9999999999999996,0.271234599938205,0.25138009953304574,0.20397443859050082,0.1730055346197642,0.08824485322528368,0.0,0.19688899170714083,0.08824485322528368
1590.0,2.9999999999999996,0.2603926363773422,0.25587632559695545,0.2102731458239099,0.17793301517509563,0.09294840806127577,0.0,0.047951873782702804,0.09294840806127577
1620.0,2.9999999999999996,0.24073363013585253,0.25799143577224815,0.21633683007431145,0.18322650360318438,0.09808969224491013,0.0,0.047951873782702804,0.09808969224491013
1650.0,2.9999999999999996,0.22368930177835109,0.255262833518591,0.2218124691372066,0.18875745640938896,0.10359384656383377,0.0,0.047951873782702804,0.10359384656383377
1680.0,2.9999999999999996,0.20864489661163588,0.2512699816546103,0.22633881736315126,0.19440765212138286,0.10937199993300672,0.0,0.047951873782702804,0.10937199993300672
1710.0,2.9999999999999996,0.1959476948023416,0.24540721569000684,0.22953192177929058,0.20004156017093144,0.11526951660926904,0.0,0.047951873782702804,0.11526951660926904
